"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Brood Year YYYY","First Obs Date Max","Last Obs Date Min"
"3D9.1BF186A1DD","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/29/2005","04/30/2005"
"3D9.1BF186A8EA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/29/2005","04/29/2005"
"3D9.1BF186B736","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/29/2005","04/29/2005"
"3D9.1BF1145215","MCN","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF11D51CF","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF144289E","MCN","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/28/2005","04/28/2005"
"3D9.1BF14693AF","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF14F3494","PRA - Priest Rapids Adult","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF14F72AA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF14F903C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF14FA88A","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF14FD7A3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF150004A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15020E0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1502812","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15030EE","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1504AB0","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1506833","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/29/2005"
"3D9.1BF1506DB8","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF150711B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1507BB7","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF150B537","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF150B577","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/30/2005"
"3D9.1BF15C5E03","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15CAF63","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15CD41C","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15CF183","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15D001D","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/29/2005"
"3D9.1BF15DE222","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15DE4E0","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15DEB94","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15E071B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF15F278E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF16138EC","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF16EC1D6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF16F2866","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF16F2A8C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF16F8272","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1702B43","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF170BA45","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/29/2005"
"3D9.1BF172543E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF172FCE3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/27/2005"
"3D9.1BF1739B7B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1739F59","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF174694F","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1748A1D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17492B8","PRA - Priest Rapids Adult","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/29/2005"
"3D9.1BF1762E29","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17A294D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17D955C","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17DAD3A","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17DC9E6","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17E61EF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17E87D4","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17F94AF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF17FAB60","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/28/2005"
"3D9.1BF1868D7A","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/28/2005","04/29/2005"
"3D9.1BF1146898","MCN","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF14465B1","MCN","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF14EBB14","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF14F0D35","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF14F31E5","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/28/2005"
"3D9.1BF14F425D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF14F4EC3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF14F74AB","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1507B1C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15081DE","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1508419","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1508E7E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF150B47B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/26/2005"
"3D9.1BF150CB82","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF151086B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15114AF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1511AEA","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/28/2005"
"3D9.1BF1512467","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15862E4","MCN","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/27/2005","04/27/2005"
"3D9.1BF15AE59A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/28/2005"
"3D9.1BF15C58C2","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15C8128","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15C840C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15C8996","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15C98B6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15CA91E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15CCB40","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15CCBE6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15CD92A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15CDE55","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15CE52A","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15CFA15","PRA - Priest Rapids Adult","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15D0262","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15DC203","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15E64E8","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF15EE869","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1625634","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/26/2005"
"3D9.1BF16E7214","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF16EBA80","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF16ED7EE","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17012D9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF170E3F6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1712DB8","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1718D8D","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/28/2005"
"3D9.1BF17440B1","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1747945","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF174A497","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF174FF4A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17614DF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1767E90","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17D9269","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17DC9FE","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17DD7F4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17DD86C","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17E0754","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17E6EFB","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17F86D3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF17F9EC9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF1853796","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF185C688","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF18614D6","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF18618D1","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/27/2005","04/27/2005"
"3D9.1BF13BB270","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF13C6549","MCN","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/26/2005","04/26/2005"
"3D9.1BF14EB94C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF14EC89D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF14F03AF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF14F1D5A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/25/2005"
"3D9.1BF14F373E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/25/2005"
"3D9.1BF14F47B5","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF14F5E75","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF14F6C9D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF14F95EE","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF14FC1EC","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15001EC","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1501F0C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1501FB3","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1505561","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15090C4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1509DFB","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF150A0CC","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF150B559","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF150C896","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF150CACE","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF150EB4D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15125A5","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1512D96","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/25/2005"
"3D9.1BF1512DDC","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1512E84","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15AE4E5","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15AF513","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15CBC25","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15CC9F3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15CCABA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15E317D","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15E6665","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF15EC670","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/25/2005"
"3D9.1BF15FE3F8","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF16F755B","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/27/2005"
"3D9.1BF17016F3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17035F9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17098E2","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF170B583","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF170ED9D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/25/2005"
"3D9.1BF171785D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1726713","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF173B049","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/27/2005"
"3D9.1BF17471A4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17498F1","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1760073","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1765D32","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17670E0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17A5BB7","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17E15A3","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/25/2005"
"3D9.1BF17E1AF6","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17E68FA","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF17E6AD9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/27/2005"
"3D9.1BF184AE44","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF1865CE1","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/26/2005","04/26/2005"
"3D9.1BF11E2FB9","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF142B2BA","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1434948","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/25/2005","04/25/2005"
"3D9.1BF14445ED","BON","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/25/2005","04/25/2005"
"3D9.1BF14A95AD","BON","4/24/2002","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14B6D04","PRA - Priest Rapids Adult","4/22/2002","1","Chinook","1","Spring","H","Hatchery Reared","2000","04/25/2005","04/25/2005"
"3D9.1BF14EDF4D","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/26/2005"
"3D9.1BF14EFB88","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/26/2005"
"3D9.1BF14F06A4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14F1BCF","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14F1E04","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14F3E70","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14FCD75","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14FCD95","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14FF0EE","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF14FF51E","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/24/2005"
"3D9.1BF1502332","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1506239","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1506E5B","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF150733C","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1508EC5","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF150AF1A","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF150C2DC","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF150D799","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1510387","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15108AF","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15111E4","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF151192F","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1511D72","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1512173","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15AD530","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15C9099","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15CDBC0","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15CE747","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15D02CA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15DC436","MCN","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15DC6C9","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/26/2005"
"3D9.1BF15DCE06","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF15EC575","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF161E6DA","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
"3D9.1BF1627ADB","BON","4/21/2003","1","Chinook","1","Spring","H","Hatchery Reared","","04/25/2005","04/25/2005"
